tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
1401,23.3500,16.907,69.849,4.003,85.880,-0.056,1,0.0000
1402,23.3667,16.364,69.842,4.282,85.952,0.343,1,0.0000
1403,23.3833,15.758,69.839,4.032,86.019,0.126,1,0.0000
1404,23.4000,16.206,69.831,4.301,86.090,0.234,1,0.0000
1405,23.4167,15.214,69.829,4.051,86.158,0.140,1,0.0000
1406,23.4333,14.926,69.820,3.801,86.221,0.064,1,0.0000
1407,23.4500,16.451,69.807,4.088,86.289,0.449,1,0.0000
1408,23.4667,17.461,69.801,3.838,86.353,0.263,1,0.0000
1409,23.4833,13.912,69.793,4.136,86.422,0.577,1,0.0000
1410,23.5000,16.607,69.784,3.886,86.487,0.248,1,0.0000
1411,23.5167,14.027,69.775,4.163,86.557,0.323,1,0.0000
1412,23.5333,16.273,69.767,3.913,86.622,0.172,1,0.0000
1413,23.5500,17.484,69.758,4.186,86.692,0.274,1,0.0000
1414,23.5667,15.391,69.755,4.469,86.766,0.392,1,0.0000
1415,23.5833,15.982,69.754,4.758,86.845,0.474,1,0.0000
1416,23.6000,16.095,69.759,4.508,86.920,0.318,1,0.0000
1417,23.6167,14.082,69.759,4.638,86.998,0.332,1,0.0000
1418,23.6333,16.518,69.759,4.388,87.071,0.005,1,0.0000
1419,23.6500,15.722,69.758,4.655,87.148,0.206,1,0.0000
1420,23.6667,16.139,69.761,4.924,87.231,0.262,1,0.0000
1421,23.6833,15.413,69.769,4.689,87.309,0.208,1,0.0000
1422,23.7000,13.937,69.771,4.419,87.382,-0.239,1,0.0000
1423,23.7167,15.846,69.767,4.706,87.461,0.446,1,0.0000
1424,23.7333,14.959,69.771,4.456,87.535,0.105,1,0.0000
1425,23.7500,16.882,69.769,4.755,87.614,0.577,1,0.0000
1426,23.7667,14.737,69.775,4.505,87.689,0.037,1,0.0000
1427,23.7833,13.239,69.773,4.797,87.769,0.509,1,0.0000
1428,23.8000,16.565,69.775,4.545,87.845,-0.025,1,0.0000
1429,23.8167,17.523,69.777,4.439,87.919,-0.039,1,0.0000
1430,23.8333,12.672,69.778,4.459,87.993,-0.035,1,0.0000
1431,23.8500,14.790,69.773,4.736,88.072,0.330,1,0.0000
1432,23.8667,12.263,69.776,4.486,88.147,0.108,1,0.0000
1433,23.8833,13.785,69.771,4.766,88.227,0.361,1,0.0000
1434,23.9000,13.466,69.772,4.846,88.307,0.366,1,0.0000
1435,23.9167,14.972,69.775,4.596,88.384,0.079,1,0.0000
1436,23.9333,15.411,69.775,4.863,88.465,0.210,1,0.0000
1437,23.9500,14.973,69.781,5.000,88.548,0.254,1,0.0000
1438,23.9667,12.261,69.788,4.750,88.627,0.132,1,0.0000
1439,23.9833,14.748,69.787,5.000,88.711,0.279,1,0.0000
