tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
908,15.1333,38.189,69.984,0.000,59.667,-0.080,1,0.0000
909,15.1500,39.130,69.940,5.000,59.750,0.301,1,0.0000
910,15.1667,39.454,69.981,5.000,59.833,0.058,1,0.0000
911,15.1833,39.237,70.022,5.000,59.917,0.070,1,0.0000
912,15.2000,39.123,70.062,5.000,60.000,0.185,1,0.0000
913,15.2167,39.623,70.103,0.000,60.000,-0.371,1,0.0000
914,15.2333,40.173,70.060,5.000,60.083,0.158,1,0.0000
915,15.2500,42.048,70.102,0.000,60.083,-0.244,1,0.0000
916,15.2667,41.402,70.063,0.000,60.083,-0.379,1,0.0000
917,15.2833,39.155,70.023,5.000,60.167,0.010,1,0.0000
918,15.3000,38.186,70.064,0.000,60.167,-0.222,1,0.0000
919,15.3167,42.986,70.019,0.000,60.167,-0.326,1,0.0000
920,15.3333,38.704,69.982,5.000,60.250,0.084,1,0.0000
921,15.3500,40.936,70.022,0.000,60.250,-0.288,1,0.0000
922,15.3667,42.171,69.981,0.000,60.250,-0.164,1,0.0000
923,15.3833,41.148,69.943,0.000,60.250,-0.173,1,0.0000
924,15.4000,42.218,69.903,5.000,60.333,0.197,1,0.0000
925,15.4167,39.651,69.948,0.000,60.333,-0.245,1,0.0000
926,15.4333,39.737,69.906,5.000,60.417,0.065,1,0.0000
927,15.4500,39.580,69.947,5.000,60.500,0.205,1,0.0000
928,15.4667,40.072,69.988,5.000,60.583,0.414,1,0.0000
929,15.4833,39.603,70.030,0.000,60.583,-0.014,1,0.0000
930,15.5000,38.245,69.988,5.000,60.667,0.413,1,0.0000
931,15.5167,39.011,70.027,0.000,60.667,-0.093,1,0.0000
932,15.5333,39.876,69.984,0.000,60.667,-0.014,1,0.0000
933,15.5500,38.532,69.942,0.000,60.667,-0.043,1,0.0000
934,15.5667,39.293,69.898,5.000,60.750,0.412,1,0.0000
935,15.5833,38.608,69.939,5.000,60.833,0.073,1,0.0000
936,15.6000,40.522,69.979,0.000,60.833,-0.265,1,0.0000
937,15.6167,40.631,69.938,5.000,60.917,0.066,1,0.0000
938,15.6333,40.779,69.981,0.000,60.917,-0.187,1,0.0000
939,15.6500,38.667,69.940,5.000,61.000,0.080,1,0.0000
940,15.6667,39.391,69.980,5.000,61.083,0.230,1,0.0000
941,15.6833,38.816,70.021,0.000,61.083,-0.147,1,0.0000
942,15.7000,38.998,69.978,0.000,61.083,-0.346,1,0.0000
943,15.7167,38.094,69.935,5.000,61.167,0.301,1,0.0000
944,15.7333,39.512,69.974,0.000,61.167,-0.096,1,0.0000
945,15.7500,40.409,69.931,0.000,61.167,-0.204,1,0.0000
946,15.7667,36.150,69.890,5.000,61.250,0.371,1,0.0000
947,15.7833,37.905,69.927,5.000,61.333,0.261,1,0.0000
948,15.8000,39.330,69.966,0.000,61.333,-0.011,1,0.0000
949,15.8167,37.873,69.923,5.000,61.417,0.251,1,0.0000
950,15.8333,39.742,69.962,5.000,61.500,0.183,1,0.0000
951,15.8500,39.797,70.003,5.000,61.583,0.112,1,0.0000
952,15.8667,37.565,70.045,5.000,61.667,0.107,1,0.0000
953,15.8833,40.917,70.083,0.000,61.667,-0.256,1,0.0000
954,15.9000,39.746,70.042,0.000,61.667,-0.067,1,0.0000
955,15.9167,38.739,70.000,0.000,61.667,-0.001,1,0.0000
956,15.9333,38.939,69.957,5.000,61.750,0.055,1,0.0000
957,15.9500,41.869,69.997,5.000,61.833,0.104,1,0.0000
958,15.9667,39.012,70.041,5.000,61.917,0.126,1,0.0000
959,15.9833,37.412,70.082,0.000,61.917,-0.060,1,0.0000
960,16.0000,38.854,70.036,0.000,61.917,-0.281,1,0.0000
961,16.0167,37.468,69.993,0.000,61.917,-0.040,1,0.0000
962,16.0333,41.915,69.948,0.000,61.917,-0.096,1,0.0000
963,16.0500,39.677,69.909,0.000,61.917,-0.077,1,0.0000
964,16.0667,40.197,69.867,5.000,62.000,0.035,1,0.0000
965,16.0833,38.839,69.909,5.000,62.083,0.005,1,0.0000
966,16.1000,38.693,69.949,0.000,62.083,-0.163,1,0.0000
967,16.1167,38.143,69.906,5.000,62.167,0.280,1,0.0000
968,16.1333,39.714,69.945,0.000,62.167,-0.049,1,0.0000
969,16.1500,40.526,69.903,5.000,62.250,0.283,1,0.0000
970,16.1667,42.975,69.946,0.000,62.250,-0.023,1,0.0000
971,16.1833,39.299,69.908,0.000,62.250,-0.102,1,0.0000
972,16.2000,38.296,69.866,5.000,62.333,0.028,1,0.0000
973,16.2167,38.184,69.905,0.000,62.333,-0.158,1,0.0000
974,16.2333,36.208,69.861,5.000,62.417,0.267,1,0.0000
975,16.2500,40.690,69.898,5.000,62.500,0.354,1,0.0000
976,16.2667,37.908,69.940,0.000,62.500,-0.177,1,0.0000
977,16.2833,39.938,69.896,5.000,62.583,0.306,1,0.0000
978,16.3000,37.394,69.938,5.000,62.667,0.171,1,0.0000
979,16.3167,37.682,69.976,5.000,62.750,0.204,1,0.0000
980,16.3333,38.067,70.014,0.000,62.750,-0.069,1,0.0000
981,16.3500,35.855,69.970,0.000,62.750,-0.065,1,0.0000
982,16.3667,39.813,69.923,0.000,62.750,-0.233,1,0.0000
983,16.3833,37.963,69.881,0.000,62.750,-0.015,1,0.0000
984,16.4000,41.242,69.836,0.000,62.750,-0.229,1,0.0000
985,16.4167,39.802,69.797,5.000,62.833,0.274,1,0.0000
986,16.4333,39.603,69.838,5.000,62.917,0.160,1,0.0000
987,16.4500,40.542,69.880,0.000,62.917,-0.086,1,0.0000
988,16.4667,40.186,69.839,0.000,62.917,-0.070,1,0.0000
989,16.4833,39.354,69.798,5.000,63.000,0.468,1,0.0000
990,16.5000,41.843,69.839,5.000,63.083,0.258,1,0.0000
991,16.5167,39.212,69.883,5.000,63.167,0.004,1,0.0000
992,16.5333,39.480,69.924,5.000,63.250,0.297,1,0.0000
993,16.5500,36.941,69.965,0.000,63.250,-0.233,1,0.0000
994,16.5667,37.434,69.919,5.000,63.333,0.034,1,0.0000
995,16.5833,39.323,69.957,0.000,63.333,-0.123,1,0.0000
996,16.6000,38.874,69.915,5.000,63.417,0.196,1,0.0000
997,16.6167,38.400,69.955,0.000,63.417,-0.046,1,0.0000
998,16.6333,39.372,69.911,0.000,63.417,-0.082,1,0.0000
999,16.6500,39.596,69.869,0.000,63.417,-0.084,1,0.0000
1000,16.6667,39.546,69.827,5.000,63.500,0.652,1,0.0000
1001,16.6833,38.098,69.868,5.000,63.583,0.145,1,0.0000
1002,16.7000,37.663,69.907,0.000,63.583,-0.196,1,0.0000
1003,16.7167,39.745,69.862,5.000,63.667,0.139,1,0.0000
1004,16.7333,38.721,69.904,5.000,63.750,0.223,1,0.0000
1005,16.7500,37.459,69.944,0.000,63.750,-0.200,1,0.0000
1006,16.7667,41.101,69.899,5.000,63.833,0.164,1,0.0000
1007,16.7833,37.544,69.942,0.000,63.833,-0.030,1,0.0000
1008,16.8000,38.253,69.897,0.000,63.833,-0.146,1,0.0000
1009,16.8167,37.820,69.853,5.000,63.917,0.195,1,0.0000
1010,16.8333,36.402,69.892,5.000,64.000,0.106,1,0.0000
1011,16.8500,38.867,69.929,5.000,64.083,0.026,1,0.0000
1012,16.8667,38.438,69.969,5.000,64.167,0.048,1,0.0000
1013,16.8833,37.954,70.009,0.000,64.167,-0.105,1,0.0000
1014,16.9000,39.511,69.964,5.000,64.250,0.260,1,0.0000
1015,16.9167,36.333,70.005,5.000,64.333,0.300,1,0.0000
1016,16.9333,36.089,70.042,5.000,64.417,0.089,1,0.0000
1017,16.9500,38.682,70.078,0.000,64.417,-0.577,1,0.0000
1018,16.9667,35.966,70.034,5.000,64.500,0.130,1,0.0000
1019,16.9833,38.568,70.070,0.000,64.500,-0.155,1,0.0000
1020,17.0000,41.294,70.027,0.000,64.500,-0.300,1,0.0000
1021,17.0167,39.960,69.987,0.000,64.500,-0.110,1,0.0000
1022,17.0333,38.949,69.945,5.000,64.583,0.165,1,0.0000
1023,17.0500,37.365,69.985,5.000,64.667,0.159,1,0.0000
1024,17.0667,36.245,70.023,0.000,64.667,-0.071,1,0.0000
1025,17.0833,36.396,69.976,5.000,64.750,0.181,1,0.0000
1026,17.1000,38.832,70.013,5.000,64.833,0.272,1,0.0000
1027,17.1167,39.888,70.053,5.000,64.917,0.244,1,0.0000
1028,17.1333,37.472,70.095,5.000,65.000,0.238,1,0.0000
1029,17.1500,36.604,70.133,0.000,65.000,-0.643,1,0.0000
1030,17.1667,40.815,70.086,5.000,65.083,0.001,1,0.0000
1031,17.1833,35.260,70.129,0.000,65.083,-0.260,1,0.0000
1032,17.2000,37.256,70.080,0.000,65.083,-0.269,1,0.0000
1033,17.2167,37.492,70.035,0.000,65.083,-0.026,1,0.0000
1034,17.2333,38.022,69.989,0.000,65.083,-0.120,1,0.0000
1035,17.2500,38.561,69.945,5.000,65.167,0.166,1,0.0000
1036,17.2667,35.578,69.985,0.000,65.167,-0.177,1,0.0000
1037,17.2833,38.638,69.937,5.000,65.250,0.140,1,0.0000
1038,17.3000,35.855,69.977,0.000,65.250,-0.109,1,0.0000
1039,17.3167,37.454,69.929,5.000,65.333,0.385,1,0.0000
1040,17.3333,35.709,69.968,0.000,65.333,-0.028,1,0.0000
1041,17.3500,36.519,69.920,5.000,65.417,0.354,1,0.0000
1042,17.3667,40.027,69.957,0.000,65.417,-0.198,1,0.0000
1043,17.3833,38.270,69.915,5.000,65.500,0.296,1,0.0000
1044,17.4000,38.362,69.955,5.000,65.583,0.291,1,0.0000
1045,17.4167,36.546,69.994,0.000,65.583,-0.024,1,0.0000
1046,17.4333,37.622,69.948,5.000,65.667,0.274,1,0.0000
1047,17.4500,37.101,69.986,5.000,65.750,0.219,1,0.0000
1048,17.4667,35.514,70.024,0.000,65.750,-0.378,1,0.0000
1049,17.4833,38.702,69.976,5.000,65.833,0.090,1,0.0000
1050,17.5000,36.062,70.016,5.000,65.917,0.230,1,0.0000
1051,17.5167,35.445,70.052,0.000,65.917,-0.204,1,0.0000
1052,17.5333,38.362,70.004,5.000,66.000,0.069,1,0.0000
1053,17.5500,38.760,70.043,5.000,66.083,0.093,1,0.0000
1054,17.5667,34.435,70.083,0.000,66.083,-0.111,1,0.0000
1055,17.5833,36.750,70.034,0.000,66.083,-0.044,1,0.0000
1056,17.6000,38.267,69.988,5.000,66.167,0.005,1,0.0000
1057,17.6167,38.098,70.027,5.000,66.250,0.100,1,0.0000
1058,17.6333,36.261,70.066,5.000,66.333,0.025,1,0.0000
1059,17.6500,37.260,70.102,0.000,66.333,-0.111,1,0.0000
1060,17.6667,35.553,70.057,5.000,66.417,0.077,1,0.0000
1061,17.6833,36.414,70.092,5.000,66.500,0.098,1,0.0000
1062,17.7000,38.294,70.129,0.000,66.500,-0.181,1,0.0000
1063,17.7167,38.214,70.084,5.000,66.583,0.047,1,0.0000
1064,17.7333,35.443,70.123,0.000,66.583,-0.348,1,0.0000
1065,17.7500,35.330,70.075,5.000,66.667,0.106,1,0.0000
1066,17.7667,36.701,70.110,5.000,66.750,0.167,1,0.0000
1067,17.7833,37.691,70.147,5.000,66.833,0.058,1,0.0000
1068,17.8000,37.631,70.186,0.000,66.833,-0.342,1,0.0000
1069,17.8167,35.531,70.140,0.000,66.833,-0.030,1,0.0000
1070,17.8333,34.507,70.092,5.000,66.917,0.254,1,0.0000
1071,17.8500,37.125,70.126,0.000,66.917,-0.155,1,0.0000
1072,17.8667,35.164,70.080,0.000,66.917,-0.015,1,0.0000
1073,17.8833,36.073,70.032,5.000,67.000,0.464,1,0.0000
1074,17.9000,33.843,70.068,0.000,67.000,-0.107,1,0.0000
1075,17.9167,36.676,70.018,5.000,67.083,0.185,1,0.0000
1076,17.9333,34.350,70.055,0.000,67.083,-0.326,1,0.0000
1077,17.9500,35.821,70.005,0.000,67.083,-0.012,1,0.0000
1078,17.9667,35.144,69.958,0.000,67.083,-0.081,1,0.0000
1079,17.9833,36.282,69.909,0.000,67.083,-0.182,1,0.0000
1080,18.0000,35.314,69.863,5.000,67.167,0.260,1,0.0000
1081,18.0167,37.412,69.898,0.000,67.167,-0.137,1,0.0000
1082,18.0333,35.600,69.853,5.000,67.250,0.210,1,0.0000
1083,18.0500,34.444,69.889,5.000,67.333,0.165,1,0.0000
1084,18.0667,33.072,69.923,5.000,67.417,0.475,1,0.0000
1085,18.0833,35.272,69.955,5.000,67.500,0.115,1,0.0000
1086,18.1000,34.236,69.990,0.000,67.500,-0.166,1,0.0000
1087,18.1167,36.911,69.940,0.000,67.500,-0.472,1,0.0000
1088,18.1333,34.040,69.894,0.000,67.500,-0.161,1,0.0000
1089,18.1500,37.200,69.845,5.000,67.583,0.037,1,0.0000
1090,18.1667,32.303,69.883,0.000,67.583,-0.008,1,0.0000
1091,18.1833,35.270,69.830,0.000,67.583,-0.197,1,0.0000
1092,18.2000,36.289,69.782,5.000,67.667,0.446,1,0.0000
1093,18.2167,37.330,69.819,5.000,67.750,0.106,1,0.0000
1094,18.2333,33.291,69.857,5.000,67.833,0.293,1,0.0000
1095,18.2500,36.950,69.890,0.000,67.833,-0.006,1,0.0000
1096,18.2667,33.650,69.844,5.000,67.917,0.276,1,0.0000
1097,18.2833,34.311,69.877,0.000,67.917,-0.120,1,0.0000
1098,18.3000,35.632,69.828,5.000,68.000,0.287,1,0.0000
1099,18.3167,34.684,69.864,5.000,68.083,0.214,1,0.0000
1100,18.3333,34.697,69.898,5.000,68.167,0.259,1,0.0000
1101,18.3500,37.575,69.933,5.000,68.250,0.078,1,0.0000
1102,18.3667,34.648,69.971,0.000,68.250,-0.231,1,0.0000
1103,18.3833,34.055,69.922,5.000,68.333,0.093,1,0.0000
1104,18.4000,36.132,69.956,0.000,68.333,-0.293,1,0.0000
1105,18.4167,34.563,69.909,0.000,68.333,-0.056,1,0.0000
1106,18.4333,33.408,69.859,0.000,68.333,-0.053,1,0.0000
1107,18.4500,38.697,69.809,5.000,68.417,0.519,1,0.0000
1108,18.4667,32.321,69.849,5.000,68.500,0.099,1,0.0000
1109,18.4833,32.690,69.880,5.000,68.583,0.308,1,0.0000
1110,18.5000,34.702,69.912,5.000,68.667,0.313,1,0.0000
1111,18.5167,36.620,69.946,0.000,68.667,-0.206,1,0.0000
1112,18.5333,33.763,69.900,5.000,68.750,0.016,1,0.0000
1113,18.5500,35.014,69.933,5.000,68.833,0.405,1,0.0000
1114,18.5667,32.823,69.968,5.000,68.917,0.440,1,0.0000
1115,18.5833,33.368,70.000,5.000,69.000,0.034,1,0.0000
1116,18.6000,31.458,70.032,5.000,69.083,0.076,1,0.0000
1117,18.6167,34.825,70.062,0.000,69.083,-0.050,1,0.0000
1118,18.6333,30.974,70.013,5.000,69.167,0.075,1,0.0000
1119,18.6500,33.568,70.042,5.000,69.250,0.256,1,0.0000
1120,18.6667,32.638,70.075,5.000,69.333,0.304,1,0.0000
1121,18.6833,35.646,70.106,0.000,69.333,-0.056,1,0.0000
1122,18.7000,33.687,70.058,0.000,69.333,-0.029,1,0.0000
1123,18.7167,31.247,70.008,0.000,69.333,-0.090,1,0.0000
1124,18.7333,33.466,69.954,0.000,69.333,-0.136,1,0.0000
1125,18.7500,33.058,69.903,5.000,69.417,0.349,1,0.0000
1126,18.7667,35.026,69.935,5.000,69.500,0.452,1,0.0000
1127,18.7833,33.023,69.970,0.000,69.500,-0.104,1,0.0000
1128,18.8000,32.213,69.919,5.000,69.583,0.232,1,0.0000
1129,18.8167,32.150,69.950,5.000,69.667,0.035,1,0.0000
1130,18.8333,33.916,69.981,5.000,69.750,0.030,1,0.0000
1131,18.8500,34.043,70.014,0.000,69.750,-0.307,1,0.0000
1132,18.8667,32.657,69.964,0.000,69.750,-0.189,1,0.0000
1133,18.8833,35.126,69.912,5.000,69.833,0.077,1,0.0000
1134,18.9000,32.763,69.947,5.000,69.917,0.128,1,0.0000
1135,18.9167,32.311,69.979,0.000,69.917,-0.220,1,0.0000
1136,18.9333,35.390,69.927,0.000,69.917,-0.085,1,0.0000
1137,18.9500,33.637,69.879,5.000,70.000,0.549,1,0.0000
1138,18.9667,30.790,69.912,5.000,70.083,0.399,1,0.0000
1139,18.9833,30.856,69.941,0.000,70.083,-0.049,1,0.0000
1140,19.0000,29.467,69.886,5.000,70.167,0.054,1,0.0000
1141,19.0167,28.909,69.914,5.000,70.250,0.226,1,0.0000
1142,19.0333,33.445,69.940,5.000,70.333,0.513,1,0.0000
1143,19.0500,31.556,69.973,0.000,70.333,-0.279,1,0.0000
1144,19.0667,34.277,69.919,0.000,70.333,-0.037,1,0.0000
1145,19.0833,32.461,69.870,5.000,70.417,0.461,1,0.0000
1146,19.1000,30.846,69.901,5.000,70.500,0.169,1,0.0000
1147,19.1167,31.351,69.930,0.000,70.500,-0.013,1,0.0000
1148,19.1333,31.078,69.877,5.000,70.583,0.206,1,0.0000
1149,19.1500,31.515,69.906,5.000,70.667,0.077,1,0.0000
1150,19.1667,31.637,69.936,0.000,70.667,-0.125,1,0.0000
1151,19.1833,30.804,69.883,5.000,70.750,0.196,1,0.0000
1152,19.2000,29.699,69.912,5.000,70.833,0.017,1,0.0000
1153,19.2167,32.816,69.939,5.000,70.917,0.187,1,0.0000
1154,19.2333,30.243,69.971,5.000,71.000,0.003,1,0.0000
1155,19.2500,31.339,69.999,5.000,71.083,0.367,1,0.0000
1156,19.2667,33.632,70.029,0.000,71.083,-0.091,1,0.0000
1157,19.2833,32.319,69.978,5.000,71.167,0.128,1,0.0000
1158,19.3000,33.931,70.009,0.000,71.167,-0.286,1,0.0000
1159,19.3167,31.764,69.959,0.000,71.167,-0.297,1,0.0000
1160,19.3333,29.262,69.906,5.000,71.250,0.426,1,0.0000
1161,19.3500,29.299,69.933,5.000,71.333,0.359,1,0.0000
1162,19.3667,29.584,69.960,5.000,71.417,0.290,1,0.0000
1163,19.3833,30.431,69.987,5.000,71.500,0.136,1,0.0000
1164,19.4000,31.345,70.016,0.000,71.500,-0.231,1,0.0000
1165,19.4167,29.869,69.962,0.000,71.500,-0.362,1,0.0000
1166,19.4333,31.553,69.906,5.000,71.583,0.211,1,0.0000
1167,19.4500,30.178,69.936,5.000,71.667,0.296,1,0.0000
1168,19.4667,32.117,69.964,5.000,71.750,0.225,1,0.0000
1169,19.4833,31.639,69.995,5.000,71.833,0.571,1,0.0000
1170,19.5000,30.904,70.025,0.000,71.833,-0.314,1,0.0000
1171,19.5167,30.942,69.971,5.000,71.917,0.085,1,0.0000
1172,19.5333,28.002,70.000,5.000,72.000,0.169,1,0.0000
1173,19.5500,31.845,70.025,0.000,72.000,-0.114,1,0.0000
1174,19.5667,30.230,69.972,5.000,72.083,0.006,1,0.0000
1175,19.5833,28.884,70.000,0.000,72.083,-0.116,1,0.0000
1176,19.6000,32.225,69.943,5.000,72.167,0.100,1,0.0000
1177,19.6167,29.786,69.974,5.000,72.250,0.156,1,0.0000
1178,19.6333,29.177,70.002,0.000,72.250,-0.096,1,0.0000
1179,19.6500,32.456,69.945,5.000,72.333,0.146,1,0.0000
1180,19.6667,30.504,69.976,5.000,72.417,0.065,1,0.0000
1181,19.6833,29.036,70.005,0.000,72.417,-0.100,1,0.0000
1182,19.7000,28.916,69.948,5.000,72.500,0.077,1,0.0000
1183,19.7167,28.708,69.974,5.000,72.583,0.276,1,0.0000
1184,19.7333,30.971,70.000,0.000,72.583,-0.129,1,0.0000
1185,19.7500,29.954,69.946,0.000,72.583,-0.178,1,0.0000
1186,19.7667,30.542,69.890,5.000,72.667,0.109,1,0.0000
1187,19.7833,32.361,69.919,0.000,72.667,-0.028,1,0.0000
1188,19.8000,30.020,69.867,5.000,72.750,0.317,1,0.0000
1189,19.8167,30.576,69.895,5.000,72.833,0.142,1,0.0000
1190,19.8333,29.388,69.924,5.000,72.917,0.270,1,0.0000
1191,19.8500,30.338,69.951,5.000,73.000,0.043,1,0.0000
1192,19.8667,31.679,69.979,0.000,73.000,-0.378,1,0.0000
1193,19.8833,30.680,69.926,5.000,73.083,0.142,1,0.0000
1194,19.9000,28.830,69.955,0.000,73.083,-0.100,1,0.0000
1195,19.9167,27.566,69.897,5.000,73.167,0.116,1,0.0000
1196,19.9333,29.616,69.922,0.000,73.167,-0.013,1,0.0000
1197,19.9500,27.250,69.866,5.000,73.250,0.434,1,0.0000
1198,19.9667,31.613,69.890,0.000,73.250,-0.137,1,0.0000
1199,19.9833,32.017,69.837,5.000,73.333,0.160,1,0.0000
1200,20.0000,31.985,69.868,5.000,73.417,0.209,1,0.0000
1201,20.0167,30.988,69.899,5.000,73.500,0.079,1,0.0000
1202,20.0333,28.703,69.928,0.000,73.500,-0.019,1,0.0000
1203,20.0500,28.689,69.871,0.000,73.500,-0.119,1,0.0000
1204,20.0667,28.034,69.813,5.000,73.583,0.115,1,0.0000
1205,20.0833,28.981,69.839,5.000,73.667,0.222,1,0.0000
1206,20.1000,30.741,69.865,0.000,73.667,-0.121,1,0.0000
1207,20.1167,31.611,69.811,5.000,73.750,0.349,1,0.0000
1208,20.1333,28.233,69.841,0.000,73.750,-0.169,1,0.0000
1209,20.1500,27.417,69.783,5.000,73.833,0.377,1,0.0000
1210,20.1667,28.702,69.808,0.000,73.833,-0.088,1,0.0000
1211,20.1833,31.183,69.751,0.000,73.833,-0.022,1,0.0000
1212,20.2000,28.358,69.697,5.000,73.917,0.041,1,0.0000
1213,20.2167,25.488,69.723,5.000,74.000,0.333,1,0.0000
1214,20.2333,28.465,69.745,5.000,74.083,0.179,1,0.0000
1215,20.2500,25.302,69.771,5.000,74.167,0.528,1,0.0000
1216,20.2667,27.221,69.793,5.000,74.250,0.267,1,0.0000
1217,20.2833,29.444,69.817,5.000,74.333,0.146,1,0.0000
1218,20.3000,27.036,69.844,5.000,74.417,0.154,1,0.0000
1219,20.3167,30.313,69.868,5.000,74.500,0.259,1,0.0000
1220,20.3333,29.568,69.896,0.000,74.500,-0.107,1,0.0000
1221,20.3500,27.585,69.840,5.000,74.583,0.133,1,0.0000
1222,20.3667,26.180,69.865,5.000,74.667,0.146,1,0.0000
1223,20.3833,27.887,69.888,5.000,74.750,0.026,1,0.0000
1224,20.4000,28.471,69.913,5.000,74.833,0.067,1,0.0000
1225,20.4167,25.963,69.938,0.000,74.833,-0.116,1,0.0000
1226,20.4333,23.205,69.877,5.000,74.917,0.066,1,0.0000
1227,20.4500,30.120,69.896,5.000,75.000,0.220,1,0.0000
1228,20.4667,27.558,69.924,5.000,75.083,0.272,1,0.0000
1229,20.4833,26.885,69.948,5.000,75.167,0.006,1,0.0000
1230,20.5000,29.290,69.972,5.000,75.250,0.227,1,0.0000
1231,20.5167,22.837,69.999,0.000,75.250,-0.017,1,0.0000
1232,20.5333,25.015,69.933,5.000,75.333,0.215,1,0.0000
1233,20.5500,25.346,69.954,5.000,75.417,0.068,1,0.0000
1234,20.5667,28.008,69.976,0.000,75.417,-0.153,1,0.0000
1235,20.5833,25.195,69.917,0.000,75.417,-0.091,1,0.0000
1236,20.6000,27.723,69.855,0.000,75.417,-0.085,1,0.0000
1237,20.6167,26.737,69.797,5.000,75.500,0.026,1,0.0000
1238,20.6333,26.927,69.820,0.000,75.500,-0.054,1,0.0000
1239,20.6500,26.010,69.761,5.000,75.583,0.052,1,0.0000
1240,20.6667,25.538,69.783,5.000,75.667,0.261,1,0.0000
1241,20.6833,28.134,69.805,5.000,75.750,0.540,1,0.0000
1242,20.7000,24.372,69.831,0.000,75.750,-0.022,1,0.0000
1243,20.7167,27.722,69.767,5.000,75.833,0.164,1,0.0000
1244,20.7333,27.398,69.792,5.000,75.917,0.007,1,0.0000
1245,20.7500,24.558,69.817,5.000,76.000,0.296,1,0.0000
1246,20.7667,25.542,69.837,0.000,76.000,-0.198,1,0.0000
1247,20.7833,27.277,69.776,5.000,76.083,0.219,1,0.0000
1248,20.8000,26.083,69.800,5.000,76.167,0.251,1,0.0000
1249,20.8167,25.791,69.823,5.000,76.250,0.082,1,0.0000
1250,20.8333,24.600,69.845,5.000,76.333,0.412,1,0.0000
1251,20.8500,23.754,69.865,0.000,76.333,-0.115,1,0.0000
1252,20.8667,25.380,69.801,5.000,76.417,0.131,1,0.0000
1253,20.8833,24.698,69.823,5.000,76.500,0.295,1,0.0000
1254,20.9000,23.108,69.844,5.000,76.583,0.011,1,0.0000
1255,20.9167,26.260,69.862,0.000,76.583,-0.181,1,0.0000
1256,20.9333,24.140,69.801,0.000,76.583,-0.035,1,0.0000
1257,20.9500,28.469,69.738,5.000,76.667,0.239,1,0.0000
1258,20.9667,23.098,69.764,5.000,76.750,0.298,1,0.0000
1259,20.9833,25.097,69.783,5.000,76.833,0.579,1,0.0000
1260,21.0000,25.266,69.804,5.000,76.917,0.069,1,0.0000
1261,21.0167,25.219,69.825,5.000,77.000,0.370,1,0.0000
1262,21.0333,23.422,69.847,5.000,77.083,0.019,1,0.0000
1263,21.0500,23.134,69.866,5.000,77.167,0.372,1,0.0000
1264,21.0667,26.631,69.884,5.000,77.250,0.438,1,0.0000
1265,21.0833,25.896,69.907,5.000,77.333,0.224,1,0.0000
1266,21.1000,24.570,69.929,5.000,77.417,0.235,1,0.0000
1267,21.1167,24.109,69.950,5.000,77.500,0.342,1,0.0000
1268,21.1333,25.647,69.969,0.000,77.500,-0.069,1,0.0000
1269,21.1500,28.113,69.908,5.000,77.583,0.046,1,0.0000
1270,21.1667,24.447,69.933,5.000,77.667,0.125,1,0.0000
1271,21.1833,25.281,69.953,0.000,77.667,-0.297,1,0.0000
1272,21.2000,24.406,69.891,5.000,77.750,0.063,1,0.0000
1273,21.2167,26.905,69.911,5.000,77.833,0.464,1,0.0000
1274,21.2333,23.411,69.935,5.000,77.917,0.163,1,0.0000
1275,21.2500,23.454,69.954,0.000,77.917,-0.136,1,0.0000
1276,21.2667,25.326,69.889,0.000,77.917,-0.203,1,0.0000
1277,21.2833,23.487,69.827,5.000,78.000,0.179,1,0.0000
1278,21.3000,25.040,69.846,5.000,78.083,0.086,1,0.0000
1279,21.3167,24.395,69.867,5.000,78.167,0.155,1,0.0000
1280,21.3333,23.744,69.888,5.000,78.250,0.103,1,0.0000
1281,21.3500,21.924,69.907,5.000,78.333,0.170,1,0.0000
1282,21.3667,23.240,69.923,5.000,78.417,0.189,1,0.0000
1283,21.3833,22.208,69.942,5.000,78.500,0.014,1,0.0000
1284,21.4000,22.918,69.959,0.000,78.500,-0.009,1,0.0000
1285,21.4167,24.592,69.894,5.000,78.583,0.084,1,0.0000
1286,21.4333,23.358,69.914,5.000,78.667,0.115,1,0.0000
1287,21.4500,22.223,69.933,5.000,78.750,0.132,1,0.0000
1288,21.4667,24.963,69.950,0.000,78.750,-0.074,1,0.0000
1289,21.4833,22.633,69.887,5.000,78.833,0.080,1,0.0000
1290,21.5000,25.738,69.905,5.000,78.917,0.214,1,0.0000
1291,21.5167,23.114,69.927,0.000,78.917,-0.123,1,0.0000
1292,21.5333,21.128,69.862,5.000,79.000,0.009,1,0.0000
1293,21.5500,20.696,69.878,0.000,79.000,-0.033,1,0.0000
1294,21.5667,25.211,69.809,5.000,79.083,0.385,1,0.0000
1295,21.5833,22.706,69.831,5.000,79.167,0.298,1,0.0000
1296,21.6000,21.993,69.849,0.000,79.167,-0.101,1,0.0000
1297,21.6167,21.469,69.782,5.000,79.250,0.303,1,0.0000
1298,21.6333,22.437,69.798,5.000,79.333,0.256,1,0.0000
1299,21.6500,23.607,69.816,5.000,79.417,0.267,1,0.0000
1300,21.6667,23.589,69.835,5.000,79.500,0.297,1,0.0000
1301,21.6833,22.779,69.854,5.000,79.583,0.326,1,0.0000
1302,21.7000,23.632,69.872,5.000,79.667,0.301,1,0.0000
1303,21.7167,22.055,69.891,5.000,79.750,0.572,1,0.0000
1304,21.7333,21.277,69.908,5.000,79.833,0.144,1,0.0000
